"lake","midas","station","date","time","agency","project","depth","type","chla","r","l","flag","year","month"
"narrows upper","98","1",2018-06-29,"0:00:00","cw","3",7,"c",7,"1","hetl",NA,2018,6
"narrows upper","98","1",2018-07-19,"0:00:00","cw","3",7,"c",5,"1","hetl",NA,2018,7
"narrows upper","98","1",2018-08-28,"0:00:00","cw","3",8,"c",5,"1","hetl",NA,2018,8
"narrows upper","98","1",2018-08-30,"0:00:00","ei","2",9,"c",5,"1","hetl",NA,2018,8
"narrows upper","98","1",2018-09-13,"0:00:00","cw","3",8,"c",7,"1","hetl",NA,2018,9
"narrows upper","98","1",2018-11-09,"0:00:00","cw","3",9,"c",2,"1","hetl",NA,2018,11
"pleasant","5254","1",1976-04-20,"0:00:00","cw","3",NA,"c",3.9,NA,"",NA,1976,4
"pleasant","5254","1",1976-05-18,"0:00:00","cw","3",NA,"c",2.6,NA,"",NA,1976,5
"pleasant","5254","1",1976-06-13,"0:00:00","cw","3",NA,"c",2.8,NA,"",NA,1976,6
"pleasant","5254","1",1976-06-28,"0:00:00","cw","3",NA,"c",2.5,NA,"",NA,1976,6
"pleasant","5254","1",1976-07-11,"0:00:00","cw","3",NA,"c",5.4,NA,"",NA,1976,7
"pleasant","5254","1",1976-07-27,"0:00:00","cw","3",NA,"c",5.1,NA,"",NA,1976,7
"pleasant","5254","1",1976-08-06,"0:00:00","cw","3",NA,"c",6.1,NA,"",NA,1976,8
"pleasant","5254","1",1976-08-25,"0:00:00","cw","3",NA,"c",10.4,NA,"",NA,1976,8
"pleasant","5254","1",1976-09-06,"0:00:00","cw","3",NA,"c",17.1,NA,"",NA,1976,9
"pleasant","5254","1",1976-09-16,"0:00:00","cw","3",NA,"c",10.2,NA,"",NA,1976,9
"pleasant","5254","1",1976-10-05,"0:00:00","cw","3",NA,"c",6.5,NA,"",NA,1976,10
"pleasant","5254","1",1976-10-19,"0:00:00","cw","3",NA,"c",4.3,NA,"",NA,1976,10
"pleasant","5254","1",1977-08-29,"0:00:00","cw","3",NA,"c",8.7,NA,"",NA,1977,8
"pleasant","5254","1",1977-10-12,"0:00:00","cw","3",5,"c",5.7,NA,"",NA,1977,10
"pleasant","5254","1",1977-11-21,"0:00:00","cw","3",5,"c",2.8,NA,"",NA,1977,11
"pleasant","5254","1",1978-01-16,"0:00:00","cw","3",3,"g",4.5,NA,"",NA,1978,1
"pleasant","5254","1",1978-01-16,"0:00:00","cw","3",5,"g",1,NA,"",NA,1978,1
"pleasant","5254","1",1978-02-21,"0:00:00","cw","3",3,"g",1.7,NA,"",NA,1978,2
"pleasant","5254","1",1978-03-20,"0:00:00","cw","3",3,"g",4.7,NA,"",NA,1978,3
"pleasant","5254","1",1978-05-30,"0:00:00","cw","3",6,"c",1.8,NA,"",NA,1978,5
"pleasant","5254","1",1978-06-01,"0:00:00","cw","3",5,"c",5,NA,"",NA,1978,6
"pleasant","5254","1",1978-06-29,"0:00:00","cw","3",5,"c",2.4,NA,"",NA,1978,6
"pleasant","5254","1",1978-08-15,"0:00:00","cw","3",5,"c",5.4,NA,"",NA,1978,8
"pleasant","5254","1",1978-08-17,"0:00:00","cw","3",5,"c",3.7,NA,"",NA,1978,8
"pleasant","5254","1",1978-08-31,"0:00:00","cw","3",5,"c",8.4,NA,"",NA,1978,8
"pleasant","5254","1",1978-09-28,"0:00:00","cw","3",5,"c",9.5,NA,"",NA,1978,9
"pleasant","5254","1",1978-11-17,"0:00:00","cw","3",5,"c",4.7,NA,"",NA,1978,11
"pleasant","5254","1",1979-01-09,"0:00:00","cw","3",7,"c",1.7,NA,"",NA,1979,1
"pleasant","5254","1",1979-03-01,"0:00:00","cw","3",5,"c",9.8,NA,"",NA,1979,3
"pleasant","5254","1",1979-04-20,"0:00:00","cw","3",5,"c",5.4,NA,"",NA,1979,4
"pleasant","5254","1",1979-05-09,"0:00:00","cw","3",5,"c",10.9,NA,"",NA,1979,5
"pleasant","5254","1",1979-05-30,"0:00:00","cw","3",6,"c",1.3,NA,"",NA,1979,5
"pleasant","5254","1",1979-06-12,"0:00:00","cw","3",6,"c",6.3,NA,"",NA,1979,6
"pleasant","5254","1",1979-06-28,"0:00:00","cw","3",6,"c",4.2,NA,"",NA,1979,6
"pleasant","5254","1",1979-07-10,"0:00:00","cw","3",6,"c",5.4,NA,"",NA,1979,7
"pleasant","5254","1",1979-07-27,"0:00:00","cw","3",5,"c",4.7,NA,"",NA,1979,7
"pleasant","5254","1",1979-07-27,"0:00:00","cw","3",5,"c",4.9,NA,"",NA,1979,7
"pleasant","5254","1",1979-08-07,"0:00:00","cw","3",5,"c",3.5,NA,"",NA,1979,8
"pleasant","5254","1",1979-08-31,"0:00:00","cw","3",6,"c",6.7,NA,"",NA,1979,8
"pleasant","5254","1",1979-09-17,"0:00:00","cw","3",6,"c",9.1,NA,"",NA,1979,9
"pleasant","5254","1",1979-10-01,"0:00:00","cw","3",6,"c",13.5,NA,"",NA,1979,10
"pleasant","5254","1",1979-10-19,"0:00:00","cw","3",6,"c",2.7,NA,"",NA,1979,10
"pleasant","5254","1",1980-02-11,"0:00:00","cw","3",6,"c",6.8,NA,"",NA,1980,2
"pleasant","5254","1",1980-02-11,"0:00:00","cw","3",6,"c",7.1,NA,"",NA,1980,2
"pleasant","5254","1",1980-04-22,"0:00:00","cw","3",7,"c",2.5,NA,"",NA,1980,4
"pleasant","5254","1",1980-04-22,"0:00:00","cw","3",7,"c",2.6,NA,"",NA,1980,4
"pleasant","5254","1",1980-05-15,"0:00:00","cw","3",7,"c",6.6,NA,"",NA,1980,5
"pleasant","5254","1",1980-06-05,"0:00:00","cw","3",7,"c",3.7,NA,"",NA,1980,6
"pleasant","5254","1",1980-06-19,"0:00:00","cw","3",6,"c",4.8,NA,"",NA,1980,6
"pleasant","5254","1",1980-07-10,"0:00:00","cw","3",5,"c",4.8,NA,"",NA,1980,7
"pleasant","5254","1",1980-07-24,"0:00:00","cw","3",6,"c",5.2,NA,"",NA,1980,7
"pleasant","5254","1",1980-08-06,"0:00:00","cw","3",5,"c",3.5,NA,"",NA,1980,8
"pleasant","5254","1",1980-08-22,"0:00:00","cw","3",6,"c",12,NA,"",NA,1980,8
"pleasant","5254","1",1980-09-04,"0:00:00","cw","3",6,"c",16.1,NA,"",NA,1980,9
"pleasant","5254","1",1980-10-07,"0:00:00","cw","3",6,"c",19.5,NA,"",NA,1980,10
"pleasant","5254","1",1980-10-07,"0:00:00","cw","3",6,"c",20.7,NA,"",NA,1980,10
"pleasant","5254","1",1980-11-07,"0:00:00","cw","3",6,"c",6.5,NA,"",NA,1980,11
"pleasant","5254","1",1981-03-26,"0:00:00","cw","3",6,"c",8.2,NA,"",NA,1981,3
"pleasant","5254","1",1981-04-28,"0:00:00","cw","3",6,"c",2.8,NA,"",NA,1981,4
"pleasant","5254","1",1981-04-28,"0:00:00","cw","3",6,"c",3.1,NA,"",NA,1981,4
"pleasant","5254","1",1981-06-02,"0:00:00","cw","3",7,"c",2.8,NA,"",NA,1981,6
"pleasant","5254","1",1981-06-29,"0:00:00","cw","3",6,"c",5.5,NA,"",NA,1981,6
"pleasant","5254","1",1981-08-21,"0:00:00","cw","3",6,"c",10,NA,"",NA,1981,8
"pleasant","5254","1",1981-10-06,"0:00:00","cw","3",6,"c",7.8,NA,"",NA,1981,10
"pleasant","5254","1",1982-03-18,"0:00:00","cw","3",6,"c",4.2,NA,"",NA,1982,3
"pleasant","5254","1",1982-05-11,"0:00:00","cw","3",7,"c",5.8,NA,"",NA,1982,5
"pleasant","5254","1",1982-05-11,"0:00:00","cw","3",7,"c",5.9,NA,"",NA,1982,5
"pleasant","5254","1",1982-06-09,"0:00:00","cw","3",7,"c",3.4,NA,"",NA,1982,6
"pleasant","5254","1",1982-06-09,"0:00:00","cw","3",7,"c",3.5,NA,"",NA,1982,6
"pleasant","5254","1",1982-07-15,"0:00:00","cw","3",5,"c",4,NA,"",NA,1982,7
"pleasant","5254","1",1982-08-19,"0:00:00","cw","3",5,"c",3.3,NA,"",NA,1982,8
"pleasant","5254","1",1982-09-16,"0:00:00","cw","3",7,"c",6.9,NA,"",NA,1982,9
"pleasant","5254","1",1982-10-13,"0:00:00","cw","3",8,"c",3.6,NA,"",NA,1982,10
"pleasant","5254","1",1983-06-08,"0:00:00","cw","3",6,"c",5.1,NA,"",NA,1983,6
"pleasant","5254","1",1983-06-30,"0:00:00","cw","3",5,"c",2.7,NA,"",NA,1983,6
"pleasant","5254","1",1983-06-30,"0:00:00","cw","3",5,"c",2.8,NA,"",NA,1983,6
"pleasant","5254","1",1983-07-26,"0:00:00","cw","3",5,"c",3.4,NA,"",NA,1983,7
"pleasant","5254","1",1983-09-06,"0:00:00","cw","3",5,"c",20,NA,"",NA,1983,9
"pleasant","5254","1",1983-09-06,"0:00:00","cw","3",5,"c",20.6,NA,"",NA,1983,9
"pleasant","5254","1",1983-10-12,"0:00:00","cw","3",9,"c",11.9,NA,"",NA,1983,10
"pleasant","5254","1",1983-10-12,"0:00:00","cw","3",9,"c",12.7,NA,"",NA,1983,10
"pleasant","5254","1",1984-08-30,"0:00:00","cw","3",5,"c",14.1,NA,"",NA,1984,8
"pleasant","5254","1",1985-05-21,"0:00:00","cw","3",7,"c",1.5,NA,"",NA,1985,5
"pleasant","5254","1",1985-09-20,"0:00:00","cw","3",6,"c",8.4,NA,"",NA,1985,9
"pleasant","5254","1",1987-05-19,"0:00:00","cw","3",8,"c",5.6,NA,"",NA,1987,5
"pleasant","5254","1",1987-06-12,"0:00:00","cw","3",7,"c",3.5,NA,"",NA,1987,6
"pleasant","5254","1",1987-07-02,"0:00:00","cw","3",6,"c",4.3,NA,"",NA,1987,7
"pleasant","5254","1",1987-08-07,"0:00:00","cw","3",6,"c",11.5,NA,"",NA,1987,8
"pleasant","5254","1",1987-09-24,"0:00:00","cw","3",8,"c",14,NA,"",NA,1987,9
"pleasant","5254","1",1987-10-15,"0:00:00","cw","3",7,"c",6.9,NA,"",NA,1987,10
"pleasant","5254","1",1991-05-21,"0:00:00","cw","3",7,"c",3.5,NA,"",NA,1991,5
"pleasant","5254","1",1991-06-11,"0:00:00","cw","3",7,"c",4.5,NA,"",NA,1991,6
"pleasant","5254","1",1991-07-25,"0:00:00","cw","3",4,"c",14.4,NA,"",NA,1991,7
"pleasant","5254","1",1991-08-29,"0:00:00","cw","3",5,"c",21.8,NA,"",NA,1991,8
"pleasant","5254","1",1992-05-27,"0:00:00","cw","3",6,"c",6.7,NA,"",NA,1992,5
"pleasant","5254","1",1992-06-16,"0:00:00","cw","3",5,"c",15.5,NA,"",NA,1992,6
"pleasant","5254","1",1992-07-28,"0:00:00","cw","3",5,"c",23.3,NA,"",NA,1992,7
"pleasant","5254","1",1992-08-27,"0:00:00","cw","3",5,"c",9.9,NA,"",NA,1992,8
"pleasant","5254","1",1992-09-24,"0:00:00","cw","3",8,"c",27.5,NA,"",NA,1992,9
"pleasant","5254","1",1993-05-18,"0:00:00","cw","3",6,"c",7.2,NA,"",NA,1993,5
"pleasant","5254","1",1993-06-15,"0:00:00","cw","3",5,"c",13.4,NA,"",NA,1993,6
"pleasant","5254","1",1993-07-21,"0:00:00","cw","3",4,"c",14.9,NA,"",NA,1993,7
"pleasant","5254","1",1993-08-18,"0:00:00","cw","3",4,"c",20.1,NA,"",NA,1993,8
"pleasant","5254","1",1993-09-14,"0:00:00","cw","3",6,"c",26.3,NA,"",NA,1993,9
"pleasant","5254","1",1994-05-18,"0:00:00","cw","3",8,"c",11.3,NA,"",NA,1994,5
"pleasant","5254","1",1994-06-21,"0:00:00","cw","3",5,"c",8.7,NA,"",NA,1994,6
"pleasant","5254","1",1994-07-20,"0:00:00","cw","3",5,"c",3.3,NA,"",NA,1994,7
"pleasant","5254","1",1994-08-25,"0:00:00","cw","3",7,"c",17,NA,"",NA,1994,8
"pleasant","5254","1",1994-09-20,"0:00:00","cw","3",8,"c",13.9,NA,"",NA,1994,9
"pleasant","5254","1",1996-05-31,"0:00:00","cw","3",6,"c",5.2,NA,"",NA,1996,5
"pleasant","5254","1",1996-06-19,"0:00:00","cw","3",5,"c",6.1,NA,"",NA,1996,6
"pleasant","5254","1",1996-07-16,"0:00:00","cw","3",7,"c",4.9,NA,"",NA,1996,7
"pleasant","5254","1",1996-08-20,"0:00:00","cw","3",5,"c",16.5,NA,"",NA,1996,8
"pleasant","5254","1",1996-09-20,"0:00:00","cw","3",6,"c",12,NA,"",NA,1996,9
"pleasant","5254","1",1997-05-29,"0:00:00","cw","3",6,"c",8.66,NA,"d",NA,1997,5
"pleasant","5254","1",1997-06-20,"0:00:00","cw","3",5,"c",7.18,NA,"d",NA,1997,6
"pleasant","5254","1",1997-07-15,"0:00:00","cw","3",5,"c",6.5,NA,"d",NA,1997,7
"pleasant","5254","1",1997-08-26,"0:00:00","cw","3",6,"c",18.61,NA,"d",NA,1997,8
"pleasant","5254","1",1997-09-24,"0:00:00","cw","3",6,"c",19.3,NA,"d",NA,1997,9
"pleasant","5254","1",1998-05-19,"0:00:00","cw","3",5,"c",5.45,"1","d",NA,1998,5
"pleasant","5254","1",1998-06-24,"0:00:00","cw","3",6,"c",4.41,"1","d",NA,1998,6
"pleasant","5254","1",1998-07-14,"0:00:00","cw","3",3,"c",32.13,"1","d",NA,1998,7
"pleasant","5254","1",1998-08-13,"0:00:00","cw","3",5,"c",21.43,"1","d",NA,1998,8
"pleasant","5254","1",1998-09-18,"0:00:00","cw","3",7,"c",12.98,"1","d",NA,1998,9
"pleasant","5254","1",1998-10-29,"0:00:00","cw","3",8,"c",11.46,"1","d",NA,1998,10
"pleasant","5254","1",1999-05-18,"0:00:00","cw","3",4,"c",3.11,"1","d",NA,1999,5
"pleasant","5254","1",1999-06-07,"0:00:00","cw","3",7,"c",4.56,"1","d",NA,1999,6
"pleasant","5254","1",1999-07-12,"0:00:00","cw","3",5,"c",9.3,"1","d",NA,1999,7
"pleasant","5254","1",1999-08-16,"0:00:00","cw","3",7,"c",27,"1","d",NA,1999,8
"pleasant","5254","1",1999-09-13,"0:00:00","cw","3",5,"c",14.1,"1","d",NA,1999,9
"pleasant","5254","1",2000-05-17,"0:00:00","cw","3",7,"c",2.8,"1","d",NA,2000,5
"pleasant","5254","1",2000-06-15,"0:00:00","cw","3",7,"c",3.7,"1","d",NA,2000,6
"pleasant","5254","1",2000-07-13,"0:00:00","cw","3",5,"c",5,"1","d",NA,2000,7
"pleasant","5254","1",2000-08-16,"0:00:00","cw","3",4,"c",24.6,"1","d",NA,2000,8
"pleasant","5254","1",2000-08-22,"0:00:00","ei","2",5,"c",19,"1","e",NA,2000,8
"pleasant","5254","1",2000-08-22,"0:00:00","ei","2",5,"c",20,"2","e",NA,2000,8
"pleasant","5254","1",2000-09-19,"0:00:00","cw","3",7,"c",12,"1","d",NA,2000,9
"pleasant","5254","1",2000-10-19,"0:00:00","cw","3",9,"c",7.8,"1","d",NA,2000,10
"pleasant","5254","1",2001-05-04,"0:00:00","cw","3",9,"c",5.3,"1","d",NA,2001,5
"pleasant","5254","1",2001-05-16,"0:00:00","cw","3",7,"c",8,"1","d",NA,2001,5
"pleasant","5254","1",2001-05-31,"0:00:00","cw","3",5,"c",4.3,"1","d",NA,2001,5
"pleasant","5254","1",2001-06-12,"0:00:00","cw","3",5,"c",7.6,"1","d",NA,2001,6
"pleasant","5254","1",2001-06-25,"0:00:00","cw","3",5,"c",4.3,"1","d",NA,2001,6
"pleasant","5254","1",2001-07-10,"0:00:00","cw","3",5,"c",10.9,"1","d",NA,2001,7
"pleasant","5254","1",2001-07-25,"0:00:00","cw","3",4,"c",6.2,"1","d",NA,2001,7
"pleasant","5254","1",2001-08-10,"0:00:00","cw","3",4,"c",16.2,"1","d",NA,2001,8
"pleasant","5254","1",2001-08-21,"0:00:00","cw","3",4,"c",31.2,"1","d",NA,2001,8
"pleasant","5254","1",2001-09-05,"0:00:00","cw","3",6,"c",22.8,"1","d",NA,2001,9
"pleasant","5254","1",2001-09-19,"0:00:00","cw","3",6,"c",10.2,"1","d",NA,2001,9
"pleasant","5254","1",2001-10-01,"0:00:00","cw","3",7,"c",16.5,"1","d",NA,2001,10
"pleasant","5254","1",2001-10-16,"0:00:00","cw","3",8,"c",9.2,"1","d",NA,2001,10
"pleasant","5254","1",2002-05-29,"0:00:00","cw","3",9,"c",5.1,"1","d",NA,2002,5
"pleasant","5254","1",2002-06-26,"0:00:00","cw","3",6,"c",7.6,"1","d",NA,2002,6
"pleasant","5254","1",2002-07-26,"0:00:00","cw","3",6,"c",9,"1","d",NA,2002,7
"pleasant","5254","1",2002-08-15,"0:00:00","ei","2",3,"c",3,"1","e",NA,2002,8
"pleasant","5254","1",2002-08-29,"0:00:00","cw","3",6,"c",8.5,"1","d",NA,2002,8
"pleasant","5254","1",2002-09-30,"0:00:00","cw","3",7,"c",14.5,"1","d",NA,2002,9
"pleasant","5254","1",2002-10-29,"0:00:00","cw","3",8,"c",7.9,"1","d",NA,2002,10
"pleasant","5254","1",2003-05-26,"0:00:00","cw","3",7,"c",5.7,"1","d",NA,2003,5
"pleasant","5254","1",2003-06-19,"0:00:00","cw","3",7,"c",10.8,"1","d",NA,2003,6
"pleasant","5254","1",2003-07-16,"0:00:00","cw","3",4,"c",13,"1","d",NA,2003,7
"pleasant","5254","1",2003-08-25,"0:00:00","cw","3",5,"c",15.2,"1","d",NA,2003,8
"pleasant","5254","1",2003-09-24,"0:00:00","cw","3",6,"c",10.6,"1","d",NA,2003,9
"pleasant","5254","1",2003-11-10,"0:00:00","cw","3",7,"c",1.5,"1","d",NA,2003,11
"pleasant","5254","1",2004-05-27,"0:00:00","cw","3",8,"c",3.2,"1","d",NA,2004,5
"pleasant","5254","1",2004-06-24,"0:00:00","cw","3",6,"c",8.3,"1","d",NA,2004,6
"pleasant","5254","1",2004-07-16,"0:00:00","cw","3",5,"c",6.1,"1","d",NA,2004,7
"pleasant","5254","1",2004-08-12,"0:00:00","cw","3",5,"c",1.4,"1","d",NA,2004,8
"pleasant","5254","1",2004-09-14,"0:00:00","cw","3",6,"c",23.4,"1","d",NA,2004,9
"pleasant","5254","1",2004-10-28,"0:00:00","cw","3",8,"c",8.3,"1","d",NA,2004,10
"pleasant","5254","1",2005-06-01,"0:00:00","cw","3",9,"c",2.2,"1","d",NA,2005,6
"pleasant","5254","1",2005-07-07,"0:00:00","cw","3",6,"c",8.8,"1","d",NA,2005,7
"pleasant","5254","1",2005-07-25,"0:00:00","cw","3",4,"c",17.3,"1","d",NA,2005,7
"pleasant","5254","1",2005-08-25,"0:00:00","cw","3",4,"c",21.9,"1","d",NA,2005,8
"pleasant","5254","1",2005-09-22,"0:00:00","cw","3",6,"c",15,"1","d",NA,2005,9
"pleasant","5254","1",2005-10-21,"0:00:00","cw","3",9,"c",3.7,"1","d",NA,2005,10
"pleasant","5254","1",2006-05-25,"0:00:00","cw","3",7,"c",4,"1","d",NA,2006,5
"pleasant","5254","1",2006-06-20,"0:00:00","cw","3",5,"c",4.4,"1","d",NA,2006,6
"pleasant","5254","1",2006-07-21,"0:00:00","cw","3",4,"c",18,"1","d",NA,2006,7
"pleasant","5254","1",2006-08-25,"0:00:00","cw","3",6,"c",20,"1","d",NA,2006,8
"pleasant","5254","1",2006-09-27,"0:00:00","cw","3",7,"c",12,"1","d",NA,2006,9
"pleasant","5254","1",2006-10-26,"0:00:00","cw","3",7,"c",11,"1","d",NA,2006,10
"pleasant","5254","1",2007-05-29,"0:00:00","cw","3",4,"c",3.7,"1","d",NA,2007,5
"pleasant","5254","1",2007-06-21,"0:00:00","cw","3",5,"c",9.1,"1","d",NA,2007,6
"pleasant","5254","1",2007-07-16,"0:00:00","cw","3",5,"c",5.4,"2","d",NA,2007,7
"pleasant","5254","1",2007-07-16,"0:00:00","cw","3",5,"c",5.6,"1","d",NA,2007,7
"pleasant","5254","1",2007-08-10,"0:00:00","cw","3",5,"c",5.8,"1","d",NA,2007,8
"pleasant","5254","1",2007-09-12,"0:00:00","cw","3",6,"c",17,"1","d",NA,2007,9
"pleasant","5254","1",2007-10-01,"0:00:00","cw","3",6,"c",19,"1","d",NA,2007,10
"pleasant","5254","1",2007-11-02,"0:00:00","cw","3",7,"c",9.3,"1","d",NA,2007,11
"pleasant","5254","1",2008-05-09,"0:00:00","cw","3",5,"c",8.9,"1","d",NA,2008,5
"pleasant","5254","1",2008-06-12,"0:00:00","cw","3",5,"c",13,"1","d",NA,2008,6
"pleasant","5254","1",2008-07-10,"0:00:00","cw","3",5,"c",4.2,"1","d",NA,2008,7
"pleasant","5254","1",2008-08-11,"0:00:00","cw","3",7,"c",11,"1","d",NA,2008,8
"pleasant","5254","1",2008-08-26,"0:00:00","cw","3",5,"c",28,"1","d",NA,2008,8
"pleasant","5254","1",2008-09-11,"0:00:00","cw","3",6,"c",13,"2","d",NA,2008,9
"pleasant","5254","1",2008-09-11,"0:00:00","cw","3",6,"c",14,"1","d",NA,2008,9
"pleasant","5254","1",2008-10-06,"0:00:00","cw","3",8,"c",8.3,"1","d",NA,2008,10
"pleasant","5254","1",2009-05-22,"0:00:00","cw","3",8,"c",2.9,"1","d",NA,2009,5
"pleasant","5254","1",2009-06-25,"0:00:00","cw","3",7,"c",3.5,"1","d",NA,2009,6
"pleasant","5254","1",2009-07-15,"0:00:00","ei","2",6,"c",8.8,"1","d",NA,2009,7
"pleasant","5254","1",2009-07-23,"0:00:00","cw","3",6,"c",12,"1","d",NA,2009,7
"pleasant","5254","1",2009-07-30,"0:00:00","ei","2",5,"c",8.1,"1","d",NA,2009,7
"pleasant","5254","1",2009-08-18,"0:00:00","cw","3",5,"c",37,"1","d",NA,2009,8
"pleasant","5254","1",2009-09-15,"0:00:00","cw","3",5.5,"c",22,"1","d",NA,2009,9
"pleasant","5254","1",2009-10-08,"0:00:00","cw","3",8,"c",10,"1","d",NA,2009,10
"pleasant","5254","1",2010-05-27,"0:00:00","cw","3",5,"c",6.1,"1","d",NA,2010,5
"pleasant","5254","1",2010-06-21,"0:00:00","cw","3",5,"c",6.6,"1","d",NA,2010,6
"pleasant","5254","1",2010-07-22,"0:00:00","cw","3",3.5,"c",18,"1","d",NA,2010,7
"pleasant","5254","1",2010-08-17,"0:00:00","cw","3",5,"c",16,"1","d",NA,2010,8
"pleasant","5254","1",2010-08-17,"0:00:00","cw","3",5,"c",17,"1","s",NA,2010,8
"pleasant","5254","1",2010-09-15,"0:00:00","cw","3",6,"c",18,"1","d",NA,2010,9
"pleasant","5254","1",2010-10-14,"0:00:00","cw","3",8,"c",16,"1","d",NA,2010,10
"pleasant","5254","1",2011-05-25,"0:00:00","cw","3",9,"c",4.1,"1","d",NA,2011,5
"pleasant","5254","1",2011-06-22,"0:00:00","cw","3",5,"c",7.9,"1","d",NA,2011,6
"pleasant","5254","1",2011-07-21,"0:00:00","cw","3",3.5,"c",3.5,"1","d",NA,2011,7
"pleasant","5254","1",2011-08-17,"0:00:00","cw","3",5.5,"c",33,"1","d",NA,2011,8
"pleasant","5254","1",2011-08-17,"0:00:00","cw","3",5.5,"c",34,"1","d",NA,2011,8
"pleasant","5254","1",2011-09-14,"0:00:00","cw","3",6,"c",18,"1","d",NA,2011,9
"pleasant","5254","1",2011-10-11,"0:00:00","cw","3",8,"c",9,"1","d",NA,2011,10
"pleasant","5254","1",2012-05-21,"0:00:00","cw","3",5,"c",3.7,"1","d",NA,2012,5
"pleasant","5254","1",2012-06-18,"0:00:00","cw","3",5,"c",3.7,"1","d",NA,2012,6
"pleasant","5254","1",2012-07-18,"0:00:00","cw","3",4,"c",23,"1","d",NA,2012,7
"pleasant","5254","1",2012-08-14,"0:00:00","cw","3",4,"c",26,"1","d",NA,2012,8
"pleasant","5254","1",2012-09-11,"0:00:00","cw","3",6.5,"c",17,"1","d",NA,2012,9
"pleasant","5254","1",2012-10-18,"0:00:00","cw","3",8,"c",13,"1","d",NA,2012,10
"pleasant","5254","1",2013-05-28,"0:00:00","cw","3",8,"c",5.2,"1","d",NA,2013,5
"pleasant","5254","1",2013-06-26,"0:00:00","cw","3",4,"c",10,"1","d",NA,2013,6
"pleasant","5254","1",2013-07-24,"0:00:00","cw","3",4.5,"c",13,"1","d",NA,2013,7
"pleasant","5254","1",2013-08-21,"0:00:00","cw","3",5,"c",20,"1","d",NA,2013,8
"pleasant","5254","1",2013-08-21,"0:00:00","ei","2",4,"c",21,"1","s",NA,2013,8
"pleasant","5254","1",2013-09-17,"0:00:00","cw","3",7,"c",10,"1","d",NA,2013,9
"pleasant","5254","1",2014-05-27,"0:00:00","cw","3",6,"c",7.2,"1","hetl",NA,2014,5
"pleasant","5254","1",2014-06-24,"0:00:00","cw","3",4,"c",7.1,"1","hetl",NA,2014,6
"pleasant","5254","1",2014-07-24,"0:00:00","cw","3",5,"c",12,"1","hetl",NA,2014,7
"pleasant","5254","1",2014-08-06,"0:00:00","cw","3",4.5,"c",10,"1","hetl",NA,2014,8
"pleasant","5254","1",2014-09-03,"0:00:00","cw","3",5,"c",13,"1","hetl",NA,2014,9
"pleasant","5254","1",2014-10-20,"0:00:00","cw","3",8,"c",14,"1","hetl",NA,2014,10
"pleasant","5254","1",2015-05-28,"0:00:00","cw","3",6,"c",4.4,"1","hetl",NA,2015,5
"pleasant","5254","1",2015-06-24,"0:00:00","cw","3",5,"c",10,"1","hetl",NA,2015,6
"pleasant","5254","1",2015-07-22,"0:00:00","cw","3",4,"c",8.5,"1","hetl",NA,2015,7
"pleasant","5254","1",2015-08-18,"0:00:00","cw","3",5,"c",21,"1","hetl",NA,2015,8
"pleasant","5254","1",2015-08-31,"0:00:00","ei","2",4,"c",3,"1","a&l nh",NA,2015,8
"pleasant","5254","1",2015-09-18,"0:00:00","cw","3",5,"c",13,"1","hetl",NA,2015,9
"pleasant","5254","1",2015-10-08,"0:00:00","cw","3",8,"c",14,"1","hetl",NA,2015,10
"pleasant","5254","1",2016-05-10,"0:00:00","cw","3",9,"c",4.9,"1","hetl",NA,2016,5
"pleasant","5254","1",2016-06-08,"0:00:00","cw","3",5,"c",4.3,"1","hetl",NA,2016,6
"pleasant","5254","1",2016-06-22,"0:00:00","cw","3",5,"c",2.8,"1","hetl",NA,2016,6
"pleasant","5254","1",2016-07-13,"0:00:00","cw","3",5,"c",2.7,"1","hetl",NA,2016,7
"pleasant","5254","1",2016-08-09,"0:00:00","cw","3",5,"c",7.5,"1","hetl",NA,2016,8
"pleasant","5254","1",2016-09-07,"0:00:00","cw","3",6,"c",15,"1","hetl",NA,2016,9
"pleasant","5254","1",2016-10-05,"0:00:00","cw","3",7,"c",23,"1","hetl",NA,2016,10
"pleasant","5254","1",2017-05-16,"0:00:00","cw","3",8,"c",10,"1","hetl",NA,2017,5
"pleasant","5254","1",2017-06-14,"0:00:00","cw","3",5,"c",25,"1","hetl",NA,2017,6
"pleasant","5254","1",2017-07-14,"0:00:00","cw","3",4.5,"c",6.6,"1","hetl",NA,2017,7
"pleasant","5254","1",2017-08-09,"0:00:00","cw","3",4.5,"c",17,"1","hetl",NA,2017,8
"pleasant","5254","1",2017-09-08,"0:00:00","cw","3",6,"c",16,"1","hetl",NA,2017,9
"pleasant","5254","1",2017-09-25,"0:00:00","cw","3",6,"c",19,"1","hetl",NA,2017,9
"pleasant","5254","1",2017-10-04,"0:00:00","cw","3",7,"c",11,"1","hetl",NA,2017,10
"pleasant","5254","1",2018-05-24,"0:00:00","cw","3",5,"c",4,"1","hetl",NA,2018,5
"pleasant","5254","1",2018-06-27,"0:00:00","cw","3",5,"c",10,"1","hetl",NA,2018,6
"pleasant","5254","1",2018-07-25,"0:00:00","cw","3",4,"c",14,"1","hetl",NA,2018,7
"pleasant","5254","1",2018-08-21,"0:00:00","cw","3",4,"c",23,"1","hetl",NA,2018,8
