"lake","midas","station","date","time","agency","project","surveyor1","surveyor2","surveyor3","surveyor4","windvel","winddir","cloudcvr","secchi","seccbot","scope","rep","qa_cert","gloeo","comments","sampleid","year","month"
"woodbury","5240","1",2004-05-27,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"c",7.1,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-05-27_ei",2004,5
"woodbury","5240","1",2004-06-03,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"b",6.7,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-06-03_ei",2004,6
"woodbury","5240","1",2004-06-11,"0:00:00","ei","3","wilding-hartford,sus","","",NA,10,8,"b",8,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-06-11_ei",2004,6
"woodbury","5240","1",2004-06-14,"0:00:00","cw","3","fredenburg,jeff","ellis,jim","",NA,6,5,"o",6.7,"n","4","1","fr-0674",NA,"data checked 04","5240_1_2004-06-14_cw",2004,6
"woodbury","5240","1",2004-06-18,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,8,"b",7.69,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-06-18_ei",2004,6
"woodbury","5240","1",2004-06-28,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,6,"b",8.68,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-06-28_ei",2004,6
"woodbury","5240","1",2004-07-06,"0:00:00","cw","3","fredenburg,jeff","dominie,reid","",NA,2,2,"c",8.15,"n","4","1","fr-0674",NA,"data checked 04","5240_1_2004-07-06_cw",2004,7
"woodbury","5240","1",2004-07-09,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"c",7.34,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-07-09_ei",2004,7
"woodbury","5240","1",2004-07-16,"0:00:00","ei","3","wilding-hartford,sus","","",NA,1,6,"b",7.1,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-07-16_ei",2004,7
"woodbury","5240","1",2004-07-23,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,6,"c",6.42,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-07-23_ei",2004,7
"woodbury","5240","1",2004-07-30,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",6.25,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-07-30_ei",2004,7
"woodbury","5240","1",2004-08-06,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,8,"b",6.15,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-08-06_ei",2004,8
"woodbury","5240","1",2004-08-09,"0:00:00","cw","3","fredenburg,jeff","ellis,jim","",NA,7,8,"b",6.56,"n","4","1","fr-0674",NA,"data checked 04","5240_1_2004-08-09_cw",2004,8
"woodbury","5240","1",2004-08-13,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"c",5.8,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-08-13_ei",2004,8
"woodbury","5240","1",2004-08-20,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",6.4,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-08-20_ei",2004,8
"woodbury","5240","1",2004-08-26,"0:00:00","ei","3","wilding-hartford,sus","","",NA,6,6,"b",6.38,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-08-26_ei",2004,8
"woodbury","5240","1",2004-09-03,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,6,"b",6.7,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-09-03_ei",2004,9
"woodbury","5240","1",2004-09-10,"0:00:00","cw","3","fredenburg,jeff","ellis,jim","",NA,9,8,"c",5.6,"n","4","1","fr-0674",NA,"data checked 04","5240_1_2004-09-10_cw",2004,9
"woodbury","5240","1",2004-09-13,"0:00:00","ei","3","wilding-hartford,sus","","",NA,4,8,"b",7.2,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-09-13_ei",2004,9
"woodbury","5240","1",2004-09-23,"0:00:00","ei","3","wilding-hartford,sus","","",NA,10,8,"b",6.5,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-09-23_ei",2004,9
"woodbury","5240","1",2004-09-29,"0:00:00","ei","3","wilding-hartford,sus","","",NA,8,8,"c",7.1,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-09-29_ei",2004,9
"woodbury","5240","1",2004-10-07,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",8.2,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-10-07_ei",2004,10
"woodbury","5240","1",2004-10-08,"0:00:00","cw","3","fredenburg,jeff","ellis,jim","",NA,1,6,"b",8.37,"n","4","1","fr-0674",NA,"data checked 04","5240_1_2004-10-08_cw",2004,10
"woodbury","5240","1",2004-10-14,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",7.95,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-10-14_ei",2004,10
"woodbury","5240","1",2004-10-20,"0:00:00","ei","3","wilding-hartford,sus","","",NA,8,8,"b",7.82,"n","4","1","wi-0131",NA,"data checked 04","5240_1_2004-10-20_ei",2004,10
"woodbury","5240","1",2005-05-11,"0:00:00","cw","3","fredenburg,jeff","ellis,jim","",NA,1,6,"b",4.75,"n","4","1","fr-0674",NA,"","5240_1_2005-05-11_cw",2005,5
"woodbury","5240","1",2005-05-21,"0:00:00","ei","3","wilding-hartford,sus","","",NA,7,8,"c",6.36,"n","4","1","wi-0131",NA,"","5240_1_2005-05-21_ei",2005,5
"woodbury","5240","1",2005-06-02,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",7.32,"n","4","1","wi-0131",NA,"","5240_1_2005-06-02_ei",2005,6
"woodbury","5240","1",2005-06-10,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,6,"b",6.3,"n","4","1","wi-0131",NA,"","5240_1_2005-06-10_ei",2005,6
"woodbury","5240","1",2005-06-11,"0:00:00","cw","3","fredenburg,jeff","","",NA,0,0,"b",5.55,"n","4","1","fr-0674",NA,"","5240_1_2005-06-11_cw",2005,6
"woodbury","5240","1",2005-06-21,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",6.12,"n","4","1","wi-0131",NA,"","5240_1_2005-06-21_ei",2005,6
"woodbury","5240","1",2005-06-29,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"c",6.2,"n","4","1","wi-0131",NA,"","5240_1_2005-06-29_ei",2005,6
"woodbury","5240","1",2005-07-13,"0:00:00","cw","3","fredenburg,jeff","ellis,jim","",NA,2,6,"b",7.74,"n","4","1","fr-0674",NA,"","5240_1_2005-07-13_cw",2005,7
"woodbury","5240","1",2005-07-15,"0:00:00","ei","3","wilding-hartford,sus","","",NA,1,8,"b",7.1,"n","4","1","wi-0131",NA,"","5240_1_2005-07-15_ei",2005,7
"woodbury","5240","1",2005-07-26,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,NA,7.05,"n","4","1","wi-0131",NA,"","5240_1_2005-07-26_ei",2005,7
"woodbury","5240","1",2005-08-05,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"c",6.2,"n","4","1","wi-0131",NA,"","5240_1_2005-08-05_ei",2005,8
"woodbury","5240","1",2005-08-12,"0:00:00","cw","3","fredenburg,jeff","ellis,jim","",NA,2,6,"b",6.19,"n","4","1","fr-0674",NA,"","5240_1_2005-08-12_cw",2005,8
"woodbury","5240","1",2005-08-12,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"c",6.22,"n","4","1","wi-0131",NA,"","5240_1_2005-08-12_ei",2005,8
"woodbury","5240","1",2005-08-18,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,8,"b",6.1,"n","4","1","wi-0131",NA,"","5240_1_2005-08-18_ei",2005,8
"woodbury","5240","1",2005-08-27,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",6.1,"n","4","1","wi-0131",NA,"","5240_1_2005-08-27_ei",2005,8
"woodbury","5240","1",2005-09-03,"0:00:00","ei","3","wilding-hartford,sus","","",NA,4,8,"b",6.32,"n","4","1","wi-0131",NA,"","5240_1_2005-09-03_ei",2005,9
"woodbury","5240","1",2005-09-11,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,8,"b",7.35,"n","4","1","wi-0131",NA,"","5240_1_2005-09-11_ei",2005,9
"woodbury","5240","1",2005-09-18,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"c",7.72,"n","4","1","wi-0131",NA,"","5240_1_2005-09-18_ei",2005,9
"woodbury","5240","1",2005-09-21,"0:00:00","cw","3","fredenburg,jeff","ellis,jim","",NA,5,6,"b",8.04,"n","4","1","fr-0674",NA,"","5240_1_2005-09-21_cw",2005,9
"woodbury","5240","1",2005-09-24,"0:00:00","ei","3","wilding-hartford,sus","","",NA,6,8,"b",7.32,"n","4","1","wi-0131",NA,"","5240_1_2005-09-24_ei",2005,9
"woodbury","5240","1",2005-10-04,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"c",5.85,"n","4","1","wi-0131",NA,"","5240_1_2005-10-04_ei",2005,10
"woodbury","5240","1",2005-10-12,"0:00:00","ei","3","wilding-hartford,sus","","",NA,6,8,"b",5.96,"n","4","1","wi-0131",NA,"","5240_1_2005-10-12_ei",2005,10
"woodbury","5240","1",2005-10-19,"0:00:00","cw","3","fredenburg,jeff","ellis,jim","",NA,2,8,NA,5.81,"n","4","1","fr-0674",NA,"","5240_1_2005-10-19_cw",2005,10
"woodbury","5240","1",2006-05-09,"0:00:00","ei","3","wilding-hartford,sus","","",NA,5,8,"b",6.25,"n","4","1","wi-0131",NA,"","5240_1_2006-05-09_ei",2006,5
"woodbury","5240","1",2006-05-15,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"o",4.9,"n","4","1","wi-0131",NA,"","5240_1_2006-05-15_ei",2006,5
"woodbury","5240","1",2006-05-25,"0:00:00","cw","3","ellis,jim","dennis,wendy","",NA,4,6,"b",5.31,"n","4","1","de-0023",NA,"","5240_1_2006-05-25_cw",2006,5
"woodbury","5240","1",2006-05-25,"0:00:00","cw","3","ellis,jim","dennis,wendy","",NA,4,6,"b",5.41,"n","4","1","el-2095",NA,"","5240_1_2006-05-25_cw",2006,5
"woodbury","5240","1",2006-05-26,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"c",4.8,"n","4","1","wi-0131",NA,"","5240_1_2006-05-26_ei",2006,5
"woodbury","5240","1",2006-06-01,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"c",5.62,"n","4","1","wi-0131",NA,"","5240_1_2006-06-01_ei",2006,6
"woodbury","5240","1",2006-06-07,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,8,"c",5.3,"n","4","1","wi-0131",NA,"","5240_1_2006-06-07_ei",2006,6
"woodbury","5240","1",2006-06-15,"0:00:00","cw","3","ellis,jim","mcleod,andy","",NA,3,1,"b",5.8,"n","4","1","el-2095",NA,"","5240_1_2006-06-15_cw",2006,6
"woodbury","5240","1",2006-06-16,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,8,"b",6.48,"n","4","1","wi-0131",NA,"","5240_1_2006-06-16_ei",2006,6
"woodbury","5240","1",2006-06-22,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"c",5.5,"n","4","1","wi-0131",NA,"","5240_1_2006-06-22_ei",2006,6
"woodbury","5240","1",2006-07-06,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,8,"c",5.72,"n","4","1","wi-0131",NA,"","5240_1_2006-07-06_ei",2006,7
"woodbury","5240","1",2006-07-13,"0:00:00","cw","3","ellis,jim","mcleod,andy","",NA,1,1,"c",5.47,"n","4","1","el-2095",NA,"","5240_1_2006-07-13_cw",2006,7
"woodbury","5240","1",2006-07-13,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,8,"c",5.92,"n","4","1","wi-0131",NA,"","5240_1_2006-07-13_ei",2006,7
"woodbury","5240","1",2006-07-21,"0:00:00","ei","3","wilding-hartford,sus","","",NA,1,6,"c",6.15,"n","4","1","wi-0131",NA,"","5240_1_2006-07-21_ei",2006,7
"woodbury","5240","1",2006-07-27,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"c",5.95,"n","4","1","wi-0131",NA,"","5240_1_2006-07-27_ei",2006,7
"woodbury","5240","1",2006-08-09,"0:00:00","ei","3","wilding-hartford,sus","","",NA,1,8,"b",6.05,"n","4","1","wi-0131",NA,"","5240_1_2006-08-09_ei",2006,8
"woodbury","5240","1",2006-08-14,"0:00:00","cw","3","ellis,jim","mcleod,andy","",NA,3,5,"c",5.39,"n","4","1","el-2095",NA,"","5240_1_2006-08-14_cw",2006,8
"woodbury","5240","1",2006-08-17,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",6.05,"n","4","1","wi-0131",NA,"","5240_1_2006-08-17_ei",2006,8
"woodbury","5240","1",2006-08-25,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",6.2,"n","4","1","wi-0131",NA,"","5240_1_2006-08-25_ei",2006,8
"woodbury","5240","1",2006-09-01,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,8,"b",6.3,"n","4","1","wi-0131",NA,"","5240_1_2006-09-01_ei",2006,9
"woodbury","5240","1",2006-09-08,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"c",7.1,"n","4","1","wi-0131",NA,"","5240_1_2006-09-08_ei",2006,9
"woodbury","5240","1",2006-09-14,"0:00:00","cw","3","ellis,jim","mcleod,andy","",NA,1,4,"b",6.74,"n","4","1","el-2095",NA,"","5240_1_2006-09-14_cw",2006,9
"woodbury","5240","1",2006-09-19,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"b",6.65,"n","4","1","wi-0131",NA,"","5240_1_2006-09-19_ei",2006,9
"woodbury","5240","1",2006-09-26,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"b",6.25,"n","4","1","wi-0131",NA,"","5240_1_2006-09-26_ei",2006,9
"woodbury","5240","1",2006-10-03,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"b",6.42,"n","4","1","wi-0131",NA,"","5240_1_2006-10-03_ei",2006,10
"woodbury","5240","1",2006-10-13,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,8,"b",6.72,"n","4","1","wi-0131",NA,"","5240_1_2006-10-13_ei",2006,10
"woodbury","5240","1",2006-10-25,"0:00:00","cw","3","ellis,jim","monagle,bill","",NA,16,8,"b",5.42,"n","4","1","el-2095",NA,"","5240_1_2006-10-25_cw",2006,10
"woodbury","5240","1",2006-10-27,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"c",5.33,"n","4","1","wi-0131",NA,"","5240_1_2006-10-27_ei",2006,10
"woodbury","5240","1",2007-05-22,"0:00:00","cw","3","ellis,jim","nims,bob","",NA,1,8,"b",7.7,"n","4","1","el-2095",NA,"","5240_1_2007-05-22_cw",2007,5
"woodbury","5240","1",2007-05-30,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"b",7,"n","4","1","wi-0131",NA,"","5240_1_2007-05-30_ei",2007,5
"woodbury","5240","1",2007-06-07,"0:00:00","ei","3","wilding-hartford,sus","","",NA,8,8,"b",7.2,"n","4","1","wi-0131",NA,"","5240_1_2007-06-07_ei",2007,6
"woodbury","5240","1",2007-06-13,"0:00:00","cw","3","ellis,jim","nims,bob","",NA,4,8,"o",4.93,"n","4","1","el-2095",NA,"","5240_1_2007-06-13_cw",2007,6
"woodbury","5240","1",2007-06-14,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,8,"c",5.2,"n","4","1","wi-0131",NA,"","5240_1_2007-06-14_ei",2007,6
"woodbury","5240","1",2007-06-22,"0:00:00","ei","3","wilding-hartford,sus","","",NA,8,8,"b",6.2,"n","4","1","wi-0131",NA,"","5240_1_2007-06-22_ei",2007,6
"woodbury","5240","1",2007-06-29,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,8,"b",6.65,"n","4","1","wi-0131",NA,"","5240_1_2007-06-29_ei",2007,6
"woodbury","5240","1",2007-07-06,"0:00:00","cw","3","ellis,jim","nims,bob","",NA,1,8,"b",6.65,"n","4","1","el-2095",NA,"","5240_1_2007-07-06_cw",2007,7
"woodbury","5240","1",2007-07-06,"0:00:00","ei","3","wilding-hartford,sus","","",NA,1,8,"b",6.3,"n","4","1","wi-0131",NA,"","5240_1_2007-07-06_ei",2007,7
"woodbury","5240","1",2007-07-13,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",6.15,"n","4","1","wi-0131",NA,"","5240_1_2007-07-13_ei",2007,7
"woodbury","5240","1",2007-07-22,"0:00:00","ei","3","wilding-hartford,sus","","",NA,5,6,"b",6.75,"n","4","1","wi-0131",NA,"","5240_1_2007-07-22_ei",2007,7
"woodbury","5240","1",2007-07-27,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",7.1,"n","4","1","wi-0131",NA,"","5240_1_2007-07-27_ei",2007,7
"woodbury","5240","1",2007-08-03,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",7.65,"n","4","1","wi-0131",NA,"","5240_1_2007-08-03_ei",2007,8
"woodbury","5240","1",2007-08-07,"0:00:00","cw","3","ellis,jim","nims,bob","",NA,2,6,"c",6.95,"n","4","1","el-2095",NA,"","5240_1_2007-08-07_cw",2007,8
"woodbury","5240","1",2007-08-07,"0:00:00","ei","3","ellis,jim","wilding-hartford","",NA,1,8,"b",6.85,"n","4","1","wi-0131",NA,"","5240_1_2007-08-07_ei",2007,8
"woodbury","5240","1",2007-08-07,"0:00:00","ei","3","ellis,jim","wilding-hartford","",NA,1,8,"b",6.9,"n","4","2","wi-0131",NA,"","5240_1_2007-08-07_ei",2007,8
"woodbury","5240","1",2007-08-07,"0:00:00","ei","3","ellis,jim","wilding-hartford","",NA,1,8,"b",6.9,"n","4","3","wi-0131",NA,"","5240_1_2007-08-07_ei",2007,8
"woodbury","5240","1",2007-08-07,"0:00:00","ei","3","ellis,jim","wilding-hartford","",NA,1,8,"b",7.11,"n","4","2","el-2095",NA,"","5240_1_2007-08-07_ei",2007,8
"woodbury","5240","1",2007-08-07,"0:00:00","ei","3","ellis,jim","wilding-hartford","",NA,1,8,"b",7.14,"n","4","1","el-2095",NA,"","5240_1_2007-08-07_ei",2007,8
"woodbury","5240","1",2007-08-07,"0:00:00","ei","3","ellis,jim","wilding-hartford","",NA,1,8,"b",7.15,"n","4","3","el-2095",NA,"","5240_1_2007-08-07_ei",2007,8
"woodbury","5240","1",2007-08-17,"0:00:00","ei","3","wilding-hartford,sus","","",NA,NA,8,"b",7.2,"n","4","1","wi-0131",NA,"","5240_1_2007-08-17_ei",2007,8
"woodbury","5240","1",2007-08-24,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,6,"c",6.6,"n","4","1","wi-0131",NA,"","5240_1_2007-08-24_ei",2007,8
"woodbury","5240","1",2007-09-07,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",6.05,"n","4","1","wi-0131",NA,"","5240_1_2007-09-07_ei",2007,9
"woodbury","5240","1",2007-09-14,"0:00:00","ei","3","wilding-hartford,sus","","",NA,4,6,"b",6.02,"n","4","1","wi-0131",NA,"","5240_1_2007-09-14_ei",2007,9
"woodbury","5240","1",2007-09-17,"0:00:00","cw","3","ellis,jim","monagle,bill","",NA,1,1,"b",5.73,"n","4","1","el-2095",NA,"","5240_1_2007-09-17_cw",2007,9
"woodbury","5240","1",2007-09-21,"0:00:00","ei","3","wilding-hartford,sus","","",NA,0,0,"b",6.4,"n","4","1","wi-0131",NA,"","5240_1_2007-09-21_ei",2007,9
"woodbury","5240","1",2007-10-04,"0:00:00","ei","3","wilding-hartford,sus","","",NA,1,6,"b",7.2,"n","4","1","wi-0131",NA,"","5240_1_2007-10-04_ei",2007,10
"woodbury","5240","1",2007-10-17,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"b",6.9,"n","4","1","wi-0131",NA,"","5240_1_2007-10-17_ei",2007,10
"woodbury","5240","1",2007-10-23,"0:00:00","ei","3","wilding-hartford,sus","","",NA,6,6,"c",6.94,"n","4","1","wi-0131",NA,"","5240_1_2007-10-23_ei",2007,10
"woodbury","5240","1",2007-10-30,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,6,"b",6.42,"n","4","1","wi-0131",NA,"","5240_1_2007-10-30_ei",2007,10
"woodbury","5240","1",2007-11-05,"0:00:00","cw","3","ellis,jim","monagle,bill","",NA,0,0,"b",6.01,"n","4","1","el-2095",NA,"","5240_1_2007-11-05_cw",2007,11
"woodbury","5240","1",2008-05-19,"0:00:00","cw","3","ellis,jim","dennis,mark","",NA,11,8,NA,6.89,"n","4","1","el-2095",NA,"","5240_1_2008-05-19_cw",2008,5
"woodbury","5240","1",2008-05-21,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"b",7.54,"n","4","1","wi-0131",NA,"","5240_1_2008-05-21_ei",2008,5
"woodbury","5240","1",2008-05-30,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,2,"b",6.64,"n","4","1","wi-0131",NA,"","5240_1_2008-05-30_ei",2008,5
"woodbury","5240","1",2008-06-10,"0:00:00","ei","3","wilding-hartford,sus","","",NA,1,6,"b",5.56,"n","4","1","wi-0131",NA,"","5240_1_2008-06-10_ei",2008,6
"woodbury","5240","1",2008-06-12,"0:00:00","cw","3","ellis,jim","dennis,mark","",NA,12,8,"b",5.67,"n","4","1","el-2095",NA,"","5240_1_2008-06-12_cw",2008,6
"woodbury","5240","1",2008-06-18,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"b",5.92,"n","4","1","wi-0131",NA,"","5240_1_2008-06-18_ei",2008,6
"woodbury","5240","1",2008-06-30,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"b",6.32,"n","4","1","wi-0131",NA,"","5240_1_2008-06-30_ei",2008,6
"woodbury","5240","1",2008-07-09,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,6,"b",7.1,"n","4","1","wi-0131",NA,"","5240_1_2008-07-09_ei",2008,7
"woodbury","5240","1",2008-07-15,"0:00:00","cw","3","ellis,jim","dennis,mark","",NA,6,5,"b",7.4,"n","4","1","el-2095",NA,"","5240_1_2008-07-15_cw",2008,7
"woodbury","5240","1",2008-07-21,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,8,"b",6.22,"n","4","1","wi-0131",NA,"","5240_1_2008-07-21_ei",2008,7
"woodbury","5240","1",2008-07-29,"0:00:00","ei","3","wilding-hartford,sus","","",NA,5,6,"b",6.72,"n","4","1","wi-0131",NA,"","5240_1_2008-07-29_ei",2008,7
"woodbury","5240","1",2008-08-05,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,8,"b",5.72,"n","4","1","wi-0131",NA,"","5240_1_2008-08-05_ei",2008,8
"woodbury","5240","1",2008-08-13,"0:00:00","cw","3","ellis,jim","dennis,mark","",NA,0,0,"b",6.02,"n","4","1","de-2261",NA,"","5240_1_2008-08-13_cw",2008,8
"woodbury","5240","1",2008-08-13,"0:00:00","cw","3","ellis,jim","dennis,mark","",NA,0,0,"b",6.15,"n","4","1","el-2095",NA,"","5240_1_2008-08-13_cw",2008,8
"woodbury","5240","1",2008-08-13,"0:00:00","ei","3","wilding-hartford,sus","","",NA,1,6,"b",5.92,"n","4","1","wi-0131",NA,"","5240_1_2008-08-13_ei",2008,8
"woodbury","5240","1",2008-08-20,"0:00:00","ei","3","wilding-hartford,sus","","",NA,10,8,"b",7.15,"n","4","1","wi-0131",NA,"","5240_1_2008-08-20_ei",2008,8
"woodbury","5240","1",2008-08-27,"0:00:00","ei","3","wilding-hartford,sus","","",NA,10,8,"b",7.52,"n","4","1","wi-0131",NA,"","5240_1_2008-08-27_ei",2008,8
"woodbury","5240","1",2008-09-03,"0:00:00","ei","3","wilding-hartford,sus","","",NA,5,8,"b",7.22,"n","4","1","wi-0131",NA,"","5240_1_2008-09-03_ei",2008,9
"woodbury","5240","1",2008-09-09,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"c",6.55,"n","4","1","wi-0131",NA,"","5240_1_2008-09-09_ei",2008,9
"woodbury","5240","1",2008-09-16,"0:00:00","ei","3","wilding-hartford,sus","","",NA,3,8,"b",5.58,"n","4","1","wi-0131",NA,"","5240_1_2008-09-16_ei",2008,9
"woodbury","5240","1",2008-09-22,"0:00:00","cw","3","ellis,jim","burton,ryan","",NA,4,6,"b",4.84,"n","4","1","bu-0773",NA,"","5240_1_2008-09-22_cw",2008,9
"woodbury","5240","1",2008-09-23,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,8,"b",5.22,"n","4","1","wi-0131",NA,"","5240_1_2008-09-23_ei",2008,9
"woodbury","5240","1",2008-09-30,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,8,"c",6,"n","4","1","wi-0131",NA,"","5240_1_2008-09-30_ei",2008,9
"woodbury","5240","1",2008-10-07,"0:00:00","ei","3","wilding-hartford,sus","","",NA,8,8,"b",6,"n","4","1","wi-0131",NA,"","5240_1_2008-10-07_ei",2008,10
"woodbury","5240","1",2008-10-09,"0:00:00","cw","3","ellis,jim","burton,ryan","",NA,10,6,"c",5.64,"n","4","1","bu-0773",NA,"","5240_1_2008-10-09_cw",2008,10
"woodbury","5240","1",2008-10-15,"0:00:00","ei","3","wilding-hartford,sus","","",NA,5,8,"b",6.14,"n","4","1","wi-0131",NA,"","5240_1_2008-10-15_ei",2008,10
"woodbury","5240","1",2008-10-20,"0:00:00","ei","3","wilding-hartford,sus","","",NA,8,8,"b",6.32,"n","4","1","wi-0131",NA,"","5240_1_2008-10-20_ei",2008,10
"woodbury","5240","1",2009-05-22,"0:00:00","ei","3","wilding-hartford,sus","","",NA,4,6,"b",5.32,"n","4","1","wi-0131",NA,"","5240_1_2009-05-22_ei",2009,5
"woodbury","5240","1",2009-06-03,"0:00:00","ei","3","wilding-hartford,sus","","",NA,5,6,"b",6.3,"n","4","1","wi-0131",NA,"","5240_1_2009-06-03_ei",2009,6
"woodbury","5240","1",2009-06-04,"0:00:00","cw","3","burton,ryan","dennis,wendy","",NA,1,8,"b",6.28,"n","4","1","de-0023",NA,"","5240_1_2009-06-04_cw",2009,6
"woodbury","5240","1",2009-06-11,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"c",6.2,"n","4","1","wi-0131",NA,"","5240_1_2009-06-11_ei",2009,6
"woodbury","5240","1",2009-06-17,"0:00:00","ei","3","wilding-hartford,sus","","",NA,7,6,"b",7.2,"n","4","1","wi-0131",NA,"","5240_1_2009-06-17_ei",2009,6
"woodbury","5240","1",2009-06-25,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"c",6.32,"n","4","1","wi-0131",NA,"","5240_1_2009-06-25_ei",2009,6
"woodbury","5240","1",2009-07-03,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"c",5.85,"n","4","1","wi-0131",NA,"","5240_1_2009-07-03_ei",2009,7
"woodbury","5240","1",2009-07-10,"0:00:00","cw","3","burton,ryan","dennis,mark","",NA,4,4,"b",6.38,"n","4","1","bu-0773",NA,"","5240_1_2009-07-10_cw",2009,7
"woodbury","5240","1",2009-07-10,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,6,"b",6.3,"n","4","1","wi-0131",NA,"","5240_1_2009-07-10_ei",2009,7
"woodbury","5240","1",2009-07-17,"0:00:00","ei","3","wilding-hartford,sus","","",NA,2,8,"b",5.98,"n","4","1","wi-0131",NA,"","5240_1_2009-07-17_ei",2009,7
