"lake","midas","station","date","agency","depth","type","chla","r","db","sampID","year","month"
"pleasant","5254","1",2011-05-25,"cw",9,"c",4.1,"1","dep","5254_1_2011-05-25_cw",2011,5
"pleasant","5254","1",2011-06-22,"cw",5,"c",7.9,"1","dep","5254_1_2011-06-22_cw",2011,6
"pleasant","5254","1",2011-07-21,"cw",3.5,"c",3.5,"1","dep","5254_1_2011-07-21_cw",2011,7
"pleasant","5254","1",2011-08-17,"cw",5.5,"c",33,"1","dep","5254_1_2011-08-17_cw",2011,8
"pleasant","5254","1",2011-08-17,"cw",5.5,"c",34,"1","dep","5254_1_2011-08-17_cw",2011,8
"pleasant","5254","1",2011-09-14,"cw",6,"c",18,"1","dep","5254_1_2011-09-14_cw",2011,9
"pleasant","5254","1",2011-10-11,"cw",8,"c",9,"1","dep","5254_1_2011-10-11_cw",2011,10
"pleasant","5254","1",2012-05-21,"cw",5,"c",3.7,"1","dep","5254_1_2012-05-21_cw",2012,5
"pleasant","5254","1",2012-06-18,"cw",5,"c",3.7,"1","dep","5254_1_2012-06-18_cw",2012,6
"pleasant","5254","1",2012-07-18,"cw",4,"c",23,"1","dep","5254_1_2012-07-18_cw",2012,7
"pleasant","5254","1",2012-08-14,"cw",4,"c",26,"1","dep","5254_1_2012-08-14_cw",2012,8
"pleasant","5254","1",2012-09-11,"cw",6.5,"c",17,"1","dep","5254_1_2012-09-11_cw",2012,9
"pleasant","5254","1",2012-10-18,"cw",8,"c",13,"1","dep","5254_1_2012-10-18_cw",2012,10
"pleasant","5254","1",2013-05-28,"cw",8,"c",5.2,"1","dep","5254_1_2013-05-28_cw",2013,5
"pleasant","5254","1",2013-06-26,"cw",4,"c",10,"1","dep","5254_1_2013-06-26_cw",2013,6
"pleasant","5254","1",2013-07-24,"cw",4.5,"c",13,"1","dep","5254_1_2013-07-24_cw",2013,7
"pleasant","5254","1",2013-08-21,"cw",5,"c",20,"1","dep","5254_1_2013-08-21_cw",2013,8
"pleasant","5254","1",2013-08-21,"ei",4,"c",21,"1","dep","5254_1_2013-08-21_ei",2013,8
"pleasant","5254","1",2013-09-17,"cw",7,"c",10,"1","dep","5254_1_2013-09-17_cw",2013,9
"pleasant","5254","1",2014-05-27,"cw",6,"c",7.2,"1","dep","5254_1_2014-05-27_cw",2014,5
"pleasant","5254","1",2014-06-24,"cw",4,"c",7.1,"1","dep","5254_1_2014-06-24_cw",2014,6
"pleasant","5254","1",2014-07-24,"cw",5,"c",12,"1","dep","5254_1_2014-07-24_cw",2014,7
"pleasant","5254","1",2014-08-06,"cw",4.5,"c",10,"1","dep","5254_1_2014-08-06_cw",2014,8
"pleasant","5254","1",2014-09-03,"cw",5,"c",13,"1","dep","5254_1_2014-09-03_cw",2014,9
"pleasant","5254","1",2014-10-20,"cw",8,"c",14,"1","dep","5254_1_2014-10-20_cw",2014,10
"pleasant","5254","1",2015-05-28,"cw",6,"c",4.4,"1","dep","5254_1_2015-05-28_cw",2015,5
"pleasant","5254","1",2015-06-24,"cw",5,"c",10,"1","dep","5254_1_2015-06-24_cw",2015,6
"pleasant","5254","1",2015-07-22,"cw",4,"c",8.5,"1","dep","5254_1_2015-07-22_cw",2015,7
"pleasant","5254","1",2015-08-18,"cw",5,"c",21,"1","dep","5254_1_2015-08-18_cw",2015,8
"pleasant","5254","1",2015-08-31,"ei",4,"c",3,"1","dep","5254_1_2015-08-31_ei",2015,8
"pleasant","5254","1",2015-09-18,"cw",5,"c",13,"1","dep","5254_1_2015-09-18_cw",2015,9
"pleasant","5254","1",2015-10-08,"cw",8,"c",14,"1","dep","5254_1_2015-10-08_cw",2015,10
"pleasant","5254","1",2016-05-10,"cw",9,"c",4.9,"1","dep","5254_1_2016-05-10_cw",2016,5
"pleasant","5254","1",2016-06-08,"cw",5,"c",4.3,"1","dep","5254_1_2016-06-08_cw",2016,6
"pleasant","5254","1",2016-06-22,"cw",5,"c",2.8,"1","dep","5254_1_2016-06-22_cw",2016,6
"pleasant","5254","1",2016-07-13,"cw",5,"c",2.7,"1","dep","5254_1_2016-07-13_cw",2016,7
"pleasant","5254","1",2016-08-09,"cw",5,"c",7.5,"1","dep","5254_1_2016-08-09_cw",2016,8
"pleasant","5254","1",2016-09-07,"cw",6,"c",15,"1","dep","5254_1_2016-09-07_cw",2016,9
"pleasant","5254","1",2016-10-05,"cw",7,"c",23,"1","dep","5254_1_2016-10-05_cw",2016,10
"pleasant","5254","1",2017-05-16,"cw",8,"c",10,"1","dep","5254_1_2017-05-16_cw",2017,5
"pleasant","5254","1",2017-06-14,"cw",5,"c",25,"1","dep","5254_1_2017-06-14_cw",2017,6
"pleasant","5254","1",2017-07-14,"cw",4.5,"c",6.6,"1","dep","5254_1_2017-07-14_cw",2017,7
"pleasant","5254","1",2017-08-09,"cw",4.5,"c",17,"1","dep","5254_1_2017-08-09_cw",2017,8
"pleasant","5254","1",2017-09-08,"cw",6,"c",16,"1","dep","5254_1_2017-09-08_cw",2017,9
"pleasant","5254","1",2017-09-25,"cw",6,"c",19,"1","dep","5254_1_2017-09-25_cw",2017,9
"pleasant","5254","1",2017-10-04,"cw",7,"c",11,"1","dep","5254_1_2017-10-04_cw",2017,10
"pleasant","5254","1",2018-05-24,"cw",5,"c",4,"1","dep","5254_1_2018-05-24_cw",2018,5
"pleasant","5254","1",2018-06-27,"cw",5,"c",10,"1","dep","5254_1_2018-06-27_cw",2018,6
"pleasant","5254","1",2018-07-25,"cw",4,"c",14,"1","dep","5254_1_2018-07-25_cw",2018,7
"pleasant","5254","1",2018-08-21,"cw",4,"c",23,"1","dep","5254_1_2018-08-21_cw",2018,8
"pleasant","5254","1",2018-09-17,"cw",4.5,"c",43,"1","dep","5254_1_2018-09-17_cw",2018,9
"pleasant","5254","1",2018-10-16,"cw",8,"c",10,"1","dep","5254_1_2018-10-16_cw",2018,10
"pleasant","5254","2",1977-08-18,"cw",2,"g",5.1,NA,"dep","5254_2_1977-08-18_cw",1977,8
"pleasant","5254","2",1977-08-29,"cw",NA,"c",5.9,NA,"dep","5254_2_1977-08-29_cw",1977,8
"pleasant","5254","2",1977-10-12,"cw",5,"c",6.3,NA,"dep","5254_2_1977-10-12_cw",1977,10
"pleasant","5254","2",1977-11-21,"cw",5,"c",3.9,NA,"dep","5254_2_1977-11-21_cw",1977,11
"pleasant","5254","2",1978-01-16,"cw",3,"g",5.2,NA,"dep","5254_2_1978-01-16_cw",1978,1
"pleasant","5254","2",1978-01-16,"cw",5,"g",4.4,NA,"dep","5254_2_1978-01-16_cw",1978,1
"pleasant","5254","2",1978-02-21,"cw",3,"g",4.2,NA,"dep","5254_2_1978-02-21_cw",1978,2
"pleasant","5254","2",1978-06-01,"cw",5,"c",5.8,NA,"dep","5254_2_1978-06-01_cw",1978,6
"pleasant","5254","2",1978-06-29,"cw",5,"c",3.6,NA,"dep","5254_2_1978-06-29_cw",1978,6
"pleasant","5254","2",1978-08-15,"cw",5,"c",3.7,NA,"dep","5254_2_1978-08-15_cw",1978,8
"pleasant","5254","2",1978-08-31,"ei",5,"c",6.4,NA,"dep","5254_2_1978-08-31_ei",1978,8
"pleasant","5254","2",1978-09-29,"cw",5,"c",6.6,NA,"dep","5254_2_1978-09-29_cw",1978,9
"pleasant","5254","2",1978-11-17,"cw",5,"c",4.2,NA,"dep","5254_2_1978-11-17_cw",1978,11
"pleasant","5254","2",1979-01-10,"cw",5,"c",6,NA,"dep","5254_2_1979-01-10_cw",1979,1
"pleasant","5254","2",1979-03-01,"cw",5,"c",7.2,NA,"dep","5254_2_1979-03-01_cw",1979,3
"pleasant","5254","2",1979-04-20,"cw",5,"c",7.1,NA,"dep","5254_2_1979-04-20_cw",1979,4
"pleasant","5254","2",1979-05-09,"cw",5,"c",8.1,NA,"dep","5254_2_1979-05-09_cw",1979,5
"pleasant","5254","2",1979-05-30,"cw",6,"c",1.6,NA,"dep","5254_2_1979-05-30_cw",1979,5
"pleasant","5254","2",1979-06-12,"cw",5,"c",5,NA,"dep","5254_2_1979-06-12_cw",1979,6
"pleasant","5254","2",1979-06-28,"cw",5,"c",3.9,NA,"dep","5254_2_1979-06-28_cw",1979,6
"pleasant","5254","2",1979-07-10,"cw",6,"c",3.5,NA,"dep","5254_2_1979-07-10_cw",1979,7
"pleasant","5254","2",1979-07-27,"cw",5,"c",5.1,NA,"dep","5254_2_1979-07-27_cw",1979,7
"pleasant","5254","2",1979-08-07,"cw",5,"c",4.6,NA,"dep","5254_2_1979-08-07_cw",1979,8
"pleasant","5254","2",1979-08-31,"cw",5,"c",7.6,NA,"dep","5254_2_1979-08-31_cw",1979,8
"pleasant","5254","2",1979-09-17,"cw",6,"c",12.9,NA,"dep","5254_2_1979-09-17_cw",1979,9
"pleasant","5254","2",1979-10-01,"cw",5,"c",12,NA,"dep","5254_2_1979-10-01_cw",1979,10
"pleasant","5254","2",1979-10-19,"cw",5,"c",3.2,NA,"dep","5254_2_1979-10-19_cw",1979,10
"pleasant","5254","2",1979-11-09,"cw",6,"c",3.6,NA,"dep","5254_2_1979-11-09_cw",1979,11
"pleasant","5254","2",1980-04-22,"cw",6,"c",3.2,NA,"dep","5254_2_1980-04-22_cw",1980,4
"pleasant","5254","2",1980-04-22,"cw",6,"c",4,NA,"dep","5254_2_1980-04-22_cw",1980,4
"pleasant","5254","2",1980-05-15,"cw",6,"c",6.2,NA,"dep","5254_2_1980-05-15_cw",1980,5
"pleasant","5254","2",1980-05-15,"cw",6,"c",6.5,NA,"dep","5254_2_1980-05-15_cw",1980,5
"pleasant","5254","2",1980-06-05,"cw",6,"c",3.3,NA,"dep","5254_2_1980-06-05_cw",1980,6
"pleasant","5254","2",1980-06-05,"cw",6,"c",3.5,NA,"dep","5254_2_1980-06-05_cw",1980,6
"pleasant","5254","2",1980-06-19,"cw",5,"c",4.3,NA,"dep","5254_2_1980-06-19_cw",1980,6
"pleasant","5254","2",1980-07-10,"cw",5,"c",5,NA,"dep","5254_2_1980-07-10_cw",1980,7
"pleasant","5254","2",1980-07-24,"cw",5,"c",4,NA,"dep","5254_2_1980-07-24_cw",1980,7
"pleasant","5254","2",1980-08-06,"cw",5,"c",3.4,NA,"dep","5254_2_1980-08-06_cw",1980,8
"pleasant","5254","2",1980-08-22,"cw",5,"c",9.3,NA,"dep","5254_2_1980-08-22_cw",1980,8
"pleasant","5254","2",1980-09-04,"cw",5,"c",15.3,NA,"dep","5254_2_1980-09-04_cw",1980,9
"pleasant","5254","2",1980-10-07,"cw",5,"c",14.7,NA,"dep","5254_2_1980-10-07_cw",1980,10
"pleasant","5254","2",1980-11-07,"cw",5,"c",5.3,NA,"dep","5254_2_1980-11-07_cw",1980,11
"pleasant","5254","2",1980-11-07,"cw",5,"c",5.6,NA,"dep","5254_2_1980-11-07_cw",1980,11
"pleasant","5254","2",1981-03-26,"cw",5,"c",9.2,NA,"dep","5254_2_1981-03-26_cw",1981,3
"pleasant","5254","3",2002-07-26,"cw",1.5,"c",7.5,"1","dep","5254_3_2002-07-26_cw",2002,7
"pleasant","5254","3",2002-08-29,"cw",1.5,"c",2.9,"1","dep","5254_3_2002-08-29_cw",2002,8
"pleasant","5254","3",2002-09-30,"cw",3,"c",3.6,"1","dep","5254_3_2002-09-30_cw",2002,9
"pleasant","5254","3",2002-10-29,"cw",1.5,"c",8.4,"1","dep","5254_3_2002-10-29_cw",2002,10
"pleasant","5254","3",2006-05-25,"cw",1.5,"c",4.4,"1","dep","5254_3_2006-05-25_cw",2006,5
"pleasant","5254","3",2006-06-20,"cw",1.5,"c",3.6,"1","dep","5254_3_2006-06-20_cw",2006,6
"pleasant","5254","3",2006-07-21,"cw",1.5,"c",6.3,"1","dep","5254_3_2006-07-21_cw",2006,7
"pleasant","5254","3",2006-08-25,"cw",1.5,"c",17,"1","dep","5254_3_2006-08-25_cw",2006,8
"pleasant","5254","3",2006-09-27,"cw",1.5,"c",3.8,"1","dep","5254_3_2006-09-27_cw",2006,9
"pleasant","5254","3",2006-10-26,"cw",3,"c",6.8,"1","dep","5254_3_2006-10-26_cw",2006,10
"pleasant","5254","3",2007-05-29,"cw",3,"c",7.2,"1","dep","5254_3_2007-05-29_cw",2007,5
"pleasant","5254","3",2007-06-21,"cw",3,"c",4.8,"1","dep","5254_3_2007-06-21_cw",2007,6
"pleasant","5254","3",2007-07-16,"cw",2.9,"c",3.9,"1","dep","5254_3_2007-07-16_cw",2007,7
"pleasant","5254","3",2007-08-10,"cw",2.8,"c",3.9,"1","dep","5254_3_2007-08-10_cw",2007,8
"pleasant","5254","3",2007-09-12,"cw",2.9,"c",2.4,"1","dep","5254_3_2007-09-12_cw",2007,9
"pleasant","5254","3",2007-10-01,"cw",2.9,"c",2.9,"1","dep","5254_3_2007-10-01_cw",2007,10
"pleasant","5254","3",2007-11-02,"cw",3,"c",9.7,"1","dep","5254_3_2007-11-02_cw",2007,11
"pleasant","5254","3",2008-05-09,"cw",3,"c",7.8,"1","dep","5254_3_2008-05-09_cw",2008,5
"pleasant","5254","3",2008-06-12,"cw",3,"c",9.4,"1","dep","5254_3_2008-06-12_cw",2008,6
"pleasant","5254","3",2008-07-10,"cw",2.9,"c",3.5,"1","dep","5254_3_2008-07-10_cw",2008,7
"pleasant","5254","3",2008-08-11,"cw",3,"c",7.3,"1","dep","5254_3_2008-08-11_cw",2008,8
"pleasant","5254","3",2008-08-26,"cw",3,"c",5.2,"1","dep","5254_3_2008-08-26_cw",2008,8
"pleasant","5254","3",2008-09-11,"cw",3,"c",5.2,"1","dep","5254_3_2008-09-11_cw",2008,9
"pleasant","5254","3",2008-10-06,"cw",3,"c",4.8,"1","dep","5254_3_2008-10-06_cw",2008,10
"pleasant","5254","3",2009-05-22,"cw",3,"c",4.5,"1","dep","5254_3_2009-05-22_cw",2009,5
"pleasant","5254","3",2009-06-25,"cw",3,"c",6.1,"2","dep","5254_3_2009-06-25_cw",2009,6
"pleasant","5254","3",2009-06-25,"cw",3,"c",6.2,"1","dep","5254_3_2009-06-25_cw",2009,6
"pleasant","5254","3",2009-07-23,"cw",2.5,"c",10,"1","dep","5254_3_2009-07-23_cw",2009,7
"pleasant","5254","3",2009-08-18,"cw",2,"c",13,"1","dep","5254_3_2009-08-18_cw",2009,8
"pleasant","5254","3",2009-09-15,"cw",3,"c",6.4,"1","dep","5254_3_2009-09-15_cw",2009,9
"pleasant","5254","3",2009-10-08,"cw",3.5,"c",3.6,"1","dep","5254_3_2009-10-08_cw",2009,10
"pleasant","5254","3",2012-05-21,"cw",3,"c",7.2,"1","dep","5254_3_2012-05-21_cw",2012,5
"pleasant","5254","3",2013-05-28,"cw",3,"c",7.2,"1","dep","5254_3_2013-05-28_cw",2013,5
"pleasant","5254","3",2013-06-26,"cw",2,"c",11,"1","dep","5254_3_2013-06-26_cw",2013,6
"pleasant","5254","3",2013-07-24,"cw",2,"c",8.1,"1","dep","5254_3_2013-07-24_cw",2013,7
"pleasant","5254","3",2013-08-21,"cw",3,"c",5.4,"1","dep","5254_3_2013-08-21_cw",2013,8
"pleasant","5254","3",2013-09-17,"cw",3,"c",7.2,"1","dep","5254_3_2013-09-17_cw",2013,9
"pleasant","5254","3",2014-05-27,"cw",3,"c",8,"1","dep","5254_3_2014-05-27_cw",2014,5
"pleasant","5254","3",2014-06-24,"cw",3,"c",6.3,"1","dep","5254_3_2014-06-24_cw",2014,6
"pleasant","5254","3",2014-07-24,"cw",2.5,"c",6.5,"1","dep","5254_3_2014-07-24_cw",2014,7
"pleasant","5254","3",2014-08-06,"cw",2,"c",6,"1","dep","5254_3_2014-08-06_cw",2014,8
"pleasant","5254","3",2014-09-03,"cw",2.5,"c",14,"1","dep","5254_3_2014-09-03_cw",2014,9
"pleasant","5254","3",2015-05-28,"cw",3,"c",4.6,"1","dep","5254_3_2015-05-28_cw",2015,5
"pleasant","5254","3",2015-06-24,"cw",3.5,"c",3.3,"1","dep","5254_3_2015-06-24_cw",2015,6
"pleasant","5254","3",2015-07-22,"cw",3.5,"c",4.3,"1","dep","5254_3_2015-07-22_cw",2015,7
"pleasant","5254","3",2015-08-18,"cw",3,"c",4.6,"1","dep","5254_3_2015-08-18_cw",2015,8
"pleasant","5254","3",2015-09-18,"cw",3,"c",6.4,"1","dep","5254_3_2015-09-18_cw",2015,9
"pleasant","5254","3",2015-10-08,"cw",3,"c",11,"1","dep","5254_3_2015-10-08_cw",2015,10
"pleasant","5254","3",2016-05-10,"cw",3,"c",6.3,"1","dep","5254_3_2016-05-10_cw",2016,5
"pleasant","5254","3",2016-06-08,"cw",3,"c",3.5,"1","dep","5254_3_2016-06-08_cw",2016,6
"pleasant","5254","3",2016-07-13,"cw",3,"c",2.9,"1","dep","5254_3_2016-07-13_cw",2016,7
"pleasant","5254","3",2016-08-09,"cw",3,"c",3.2,"1","dep","5254_3_2016-08-09_cw",2016,8
"pleasant","5254","3",2016-09-07,"cw",3,"c",2.9,"1","dep","5254_3_2016-09-07_cw",2016,9
"pleasant","5254","3",2016-10-05,"cw",3,"c",3.1,"1","dep","5254_3_2016-10-05_cw",2016,10
"pleasant","5254","3",2017-05-16,"cw",3,"c",5.5,"1","dep","5254_3_2017-05-16_cw",2017,5
"pleasant","5254","3",2017-06-14,"cw",3,"c",16,"1","dep","5254_3_2017-06-14_cw",2017,6
"pleasant","5254","3",2017-07-14,"cw",3,"c",4.9,"1","dep","5254_3_2017-07-14_cw",2017,7
"pleasant","5254","3",2017-08-09,"cw",3,"c",5.5,"1","dep","5254_3_2017-08-09_cw",2017,8
"pleasant","5254","3",2017-09-08,"cw",3,"c",4.4,"1","dep","5254_3_2017-09-08_cw",2017,9
"pleasant","5254","3",2017-10-04,"cw",3,"c",3.3,"1","dep","5254_3_2017-10-04_cw",2017,10
"pleasant","5254","3",2018-05-24,"cw",3,"c",9,"1","dep","5254_3_2018-05-24_cw",2018,5
"pleasant","5254","3",2018-06-27,"cw",3,"c",8,"1","dep","5254_3_2018-06-27_cw",2018,6
"pleasant","5254","3",2018-07-25,"cw",3.5,"c",10,"1","dep","5254_3_2018-07-25_cw",2018,7
"pleasant","5254","3",2018-08-21,"cw",3,"c",6,"1","dep","5254_3_2018-08-21_cw",2018,8
"pleasant","5254","3",2018-09-17,"cw",3.5,"c",4,"1","dep","5254_3_2018-09-17_cw",2018,9
"pleasant","5254","3",2018-10-16,"cw",3.5,"c",7,"1","dep","5254_3_2018-10-16_cw",2018,10
"little purgatory","5250","1",1983-08-03,"ei",3,"c",3.1,NA,"dep","5250_1_1983-08-03_ei",1983,8
"little purgatory","5250","1",1983-08-03,"ei",3,"c",4.3,NA,"dep","5250_1_1983-08-03_ei",1983,8
"little purgatory","5250","1",1996-05-31,"cw",4,"c",3.6,NA,"dep","5250_1_1996-05-31_cw",1996,5
"little purgatory","5250","1",1998-05-28,"cw",4,"c",2.76,"1","dep","5250_1_1998-05-28_cw",1998,5
"little purgatory","5250","1",1998-08-27,"cw",4,"c",5.21,"1","dep","5250_1_1998-08-27_cw",1998,8
"little purgatory","5250","1",1999-08-26,"cw",4,"c",5.83,"1","dep","5250_1_1999-08-26_cw",1999,8
"little purgatory","5250","1",2000-08-08,"cw",4,"c",5.8,"1","dep","5250_1_2000-08-08_cw",2000,8
"little purgatory","5250","1",2003-08-21,"cw",4,"c",5.7,"1","dep","5250_1_2003-08-21_cw",2003,8
"little purgatory","5250","1",2004-08-05,"cw",4,"c",2.8,"1","dep","5250_1_2004-08-05_cw",2004,8
"little purgatory","5250","1",2005-09-06,"cw",4,"c",7,"1","dep","5250_1_2005-09-06_cw",2005,9
"little purgatory","5250","1",2006-08-22,"cw",4,"c",9.4,"1","dep","5250_1_2006-08-22_cw",2006,8
"little purgatory","5250","1",2007-08-28,"cw",4,"c",3.1,"1","dep","5250_1_2007-08-28_cw",2007,8
"little purgatory","5250","1",2010-05-20,"cw",5,"c",4.2,"1","dep","5250_1_2010-05-20_cw",2010,5
"little purgatory","5250","1",2010-06-07,"cw",4,"c",13,"1","dep","5250_1_2010-06-07_cw",2010,6
"little purgatory","5250","1",2010-07-14,"cw",3,"c",3.7,"1","dep","5250_1_2010-07-14_cw",2010,7
"little purgatory","5250","1",2010-08-09,"cw",3.5,"c",3.7,"1","dep","5250_1_2010-08-09_cw",2010,8
"little purgatory","5250","1",2010-09-10,"cw",4,"c",4.2,"1","dep","5250_1_2010-09-10_cw",2010,9
"little purgatory","5250","1",2010-10-19,"cw",5,"c",2.9,"1","dep","5250_1_2010-10-19_cw",2010,10
"little purgatory","5250","1",2013-05-31,"cw",4.5,"c",11,"1","dep","5250_1_2013-05-31_cw",2013,5
"little purgatory","5250","1",2013-06-19,"cw",4,"c",7.9,"1","dep","5250_1_2013-06-19_cw",2013,6
"little purgatory","5250","1",2013-07-10,"cw",3,"c",13,"1","dep","5250_1_2013-07-10_cw",2013,7
"little purgatory","5250","1",2013-08-12,"cw",4,"c",6.6,"1","dep","5250_1_2013-08-12_cw",2013,8
"little purgatory","5250","1",2013-09-25,"cw",5,"c",12,"1","dep","5250_1_2013-09-25_cw",2013,9
"little purgatory","5250","1",2016-05-31,"cw",3,"c",4,"1","dep","5250_1_2016-05-31_cw",2016,5
"little purgatory","5250","1",2016-06-21,"cw",4,"c",2.7,"1","dep","5250_1_2016-06-21_cw",2016,6
"little purgatory","5250","1",2016-07-25,"cw",3,"c",1.8,"1","dep","5250_1_2016-07-25_cw",2016,7
"little purgatory","5250","1",2016-08-22,"cw",4,"c",3.3,"1","dep","5250_1_2016-08-22_cw",2016,8
"little purgatory","5250","1",2016-09-30,"cw",5,"c",8.6,"1","dep","5250_1_2016-09-30_cw",2016,9
"sand","5238","1",1976-04-20,"cw",NA,"c",1.3,NA,"dep","5238_1_1976-04-20_cw",1976,4
"sand","5238","1",1976-05-18,"cw",NA,"c",1.9,NA,"dep","5238_1_1976-05-18_cw",1976,5
"sand","5238","1",1976-06-13,"cw",NA,"c",2.7,NA,"dep","5238_1_1976-06-13_cw",1976,6
"sand","5238","1",1976-06-28,"cw",NA,"c",3.5,NA,"dep","5238_1_1976-06-28_cw",1976,6
"sand","5238","1",1976-07-11,"cw",NA,"c",2.7,NA,"dep","5238_1_1976-07-11_cw",1976,7
"sand","5238","1",1976-07-27,"cw",NA,"c",4.1,NA,"dep","5238_1_1976-07-27_cw",1976,7
"sand","5238","1",1976-08-06,"cw",NA,"c",11,NA,"dep","5238_1_1976-08-06_cw",1976,8
"sand","5238","1",1976-08-24,"cw",NA,"c",3.3,NA,"dep","5238_1_1976-08-24_cw",1976,8
"sand","5238","1",1976-09-06,"cw",NA,"c",2.5,NA,"dep","5238_1_1976-09-06_cw",1976,9
"sand","5238","1",1976-09-16,"cw",NA,"c",3.6,NA,"dep","5238_1_1976-09-16_cw",1976,9
"sand","5238","1",1976-10-05,"cw",NA,"c",3.6,NA,"dep","5238_1_1976-10-05_cw",1976,10
"sand","5238","1",1976-10-19,"cw",NA,"c",4.8,NA,"dep","5238_1_1976-10-19_cw",1976,10
"sand","5238","1",1979-05-01,"cw",10,"c",2.1,NA,"dep","5238_1_1979-05-01_cw",1979,5
"sand","5238","1",1979-06-26,"cw",10,"c",2.2,NA,"dep","5238_1_1979-06-26_cw",1979,6
"sand","5238","1",1979-07-11,"cw",10,"c",4.2,NA,"dep","5238_1_1979-07-11_cw",1979,7
"sand","5238","1",1979-07-31,"cw",10,"c",4,NA,"dep","5238_1_1979-07-31_cw",1979,7
"sand","5238","1",1979-08-21,"cw",10,"c",3.4,NA,"dep","5238_1_1979-08-21_cw",1979,8
"sand","5238","1",1980-04-25,"cw",10,"c",3.4,NA,"dep","5238_1_1980-04-25_cw",1980,4
"sand","5238","1",1980-04-25,"cw",10,"c",3.6,NA,"dep","5238_1_1980-04-25_cw",1980,4
"sand","5238","1",1983-09-01,"ei",6,"c",1,NA,"dep","5238_1_1983-09-01_ei",1983,9
"sand","5238","1",1992-05-27,"cw",6,"c",6.7,NA,"dep","5238_1_1992-05-27_cw",1992,5
"sand","5238","1",1992-06-16,"cw",6,"c",2.2,NA,"dep","5238_1_1992-06-16_cw",1992,6
"sand","5238","1",1992-07-28,"cw",6,"c",3.5,NA,"dep","5238_1_1992-07-28_cw",1992,7
"sand","5238","1",1992-08-27,"cw",6,"c",2.2,NA,"dep","5238_1_1992-08-27_cw",1992,8
"sand","5238","1",1992-09-24,"cw",7,"c",1.5,NA,"dep","5238_1_1992-09-24_cw",1992,9
"sand","5238","1",1998-05-14,"cw",10,"c",2.25,"1","dep","5238_1_1998-05-14_cw",1998,5
"sand","5238","1",1998-06-19,"cw",7,"c",2.13,"1","dep","5238_1_1998-06-19_cw",1998,6
"sand","5238","1",1998-07-16,"cw",4,"c",5.91,"1","dep","5238_1_1998-07-16_cw",1998,7
"sand","5238","1",1998-08-13,"cw",5,"c",2.78,"1","dep","5238_1_1998-08-13_cw",1998,8
"sand","5238","1",1998-09-16,"cw",7,"c",3.54,"1","dep","5238_1_1998-09-16_cw",1998,9
"sand","5238","1",1998-10-19,"cw",10,"c",2.42,"1","dep","5238_1_1998-10-19_cw",1998,10
"sand","5238","1",2001-05-08,"cw",4,"c",1.9,"1","dep","5238_1_2001-05-08_cw",2001,5
"sand","5238","1",2001-06-05,"cw",5,"c",1.8,"1","dep","5238_1_2001-06-05_cw",2001,6
"sand","5238","1",2001-07-03,"cw",5,"c",2.1,"1","dep","5238_1_2001-07-03_cw",2001,7
"sand","5238","1",2001-08-15,"cw",6,"c",2,"1","dep","5238_1_2001-08-15_cw",2001,8
"sand","5238","1",2001-09-20,"cw",7,"c",4.8,"1","dep","5238_1_2001-09-20_cw",2001,9
"sand","5238","1",2001-10-10,"cw",9,"c",2.7,"1","dep","5238_1_2001-10-10_cw",2001,10
"sand","5238","1",2004-05-17,"cw",5,"c",2.4,"1","dep","5238_1_2004-05-17_cw",2004,5
"sand","5238","1",2004-06-14,"cw",7,"c",4.5,"1","dep","5238_1_2004-06-14_cw",2004,6
"sand","5238","1",2004-07-06,"cw",5,"c",3,"1","dep","5238_1_2004-07-06_cw",2004,7
"sand","5238","1",2004-08-09,"cw",6,"c",2.4,"1","dep","5238_1_2004-08-09_cw",2004,8
"sand","5238","1",2004-09-10,"cw",7,"c",2.4,"1","dep","5238_1_2004-09-10_cw",2004,9
"sand","5238","1",2004-10-08,"cw",9,"c",2.7,"1","dep","5238_1_2004-10-08_cw",2004,10
"sand","5238","1",2007-05-21,"cw",6,"c",3.2,"1","dep","5238_1_2007-05-21_cw",2007,5
"sand","5238","1",2007-06-12,"cw",5,"c",2.7,"1","dep","5238_1_2007-06-12_cw",2007,6
"sand","5238","1",2007-07-06,"cw",7,"c",4.3,"1","dep","5238_1_2007-07-06_cw",2007,7
"sand","5238","1",2007-08-07,"cw",6,"c",2.1,"1","dep","5238_1_2007-08-07_cw",2007,8
"sand","5238","1",2007-09-17,"cw",8,"c",2.8,"1","dep","5238_1_2007-09-17_cw",2007,9
"sand","5238","1",2007-11-05,"cw",10,"c",3.5,"1","dep","5238_1_2007-11-05_cw",2007,11
"sand","5238","1",2010-05-26,"cw",5,"c",2.6,"1","dep","5238_1_2010-05-26_cw",2010,5
"sand","5238","1",2010-06-18,"cw",5,"c",2.1,"1","dep","5238_1_2010-06-18_cw",2010,6
"sand","5238","1",2010-06-18,"cw",5,"c",2.1,"2","dep","5238_1_2010-06-18_cw",2010,6
"sand","5238","1",2010-07-28,"cw",6,"c",2,"1","dep","5238_1_2010-07-28_cw",2010,7
"sand","5238","1",2010-08-18,"cw",6,"c",1.8,"1","dep","5238_1_2010-08-18_cw",2010,8
"sand","5238","1",2010-09-21,"cw",8,"c",1.8,"1","dep","5238_1_2010-09-21_cw",2010,9
"sand","5238","1",2010-10-28,"cw",10,"c",2.3,"1","dep","5238_1_2010-10-28_cw",2010,10
